"","Unique.Key","Created.Date","Closed.Date","Agency","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","Created.Date2","Day","Month","Year"
"494",29673923,"01/08/2015 06:50:11 PM","05/19/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.732169729734,-73.9545944959131,2015-01-08 18:50:11,"08","01","2015"
"495",29670699,"01/08/2015 06:50:11 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7265979440677,-73.9482520102289,2015-01-08 18:50:11,"08","01","2015"
"496",29670000,"01/08/2015 06:50:10 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7239049775971,-73.9538641466325,2015-01-08 18:50:10,"08","01","2015"
"497",29670108,"01/08/2015 06:50:10 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7250113659582,-73.954494746747,2015-01-08 18:50:10,"08","01","2015"
"498",29663815,"01/08/2015 06:50:10 PM","04/28/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7235453317999,-73.9536587551854,2015-01-08 18:50:10,"08","01","2015"
"499",29672632,"01/08/2015 06:50:10 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7250525458646,-73.9545163654778,2015-01-08 18:50:10,"08","01","2015"
"500",29668568,"01/08/2015 06:50:10 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7258075340543,-73.9549740470286,2015-01-08 18:50:10,"08","01","2015"
"501",29669640,"01/08/2015 06:50:10 PM","04/28/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.725216366267,-73.9523768181044,2015-01-08 18:50:10,"08","01","2015"
"502",29663812,"01/08/2015 06:50:10 PM","04/28/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7238336066777,-73.9538461573295,2015-01-08 18:50:10,"08","01","2015"
"503",29672888,"01/08/2015 06:50:09 PM","","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.7230383512413,-73.9556902423687,2015-01-08 18:50:09,"08","01","2015"
"504",29665451,"01/08/2015 06:50:09 PM","04/27/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.725028236277,-73.9555229602008,2015-01-08 18:50:09,"08","01","2015"
"505",29673418,"01/08/2015 06:50:09 PM","07/20/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7246054598811,-73.9553067753174,2015-01-08 18:50:09,"08","01","2015"
"506",29663813,"01/08/2015 06:50:09 PM","07/20/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7256706509278,-73.9558905313026,2015-01-08 18:50:09,"08","01","2015"
"507",29674409,"01/08/2015 06:50:08 PM","04/21/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.7200469911107,-73.9568141752224,2015-01-08 18:50:08,"08","01","2015"
"508",29668118,"01/08/2015 06:50:08 PM","04/21/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.722224618266,-73.9596628116484,2015-01-08 18:50:08,"08","01","2015"
"509",29663852,"01/08/2015 06:50:08 PM","04/21/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.7225616011496,-73.9579237091494,2015-01-08 18:50:08,"08","01","2015"
"510",29670001,"01/08/2015 06:50:08 PM","04/20/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.7222435597928,-73.9588943694367,2015-01-08 18:50:08,"08","01","2015"
"511",29672918,"01/08/2015 06:50:08 PM","04/21/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11249","BROOKLYN",40.7204205147038,-73.9574488632987,2015-01-08 18:50:08,"08","01","2015"
"512",29670002,"01/08/2015 06:50:07 PM","07/20/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7221114090247,-73.9508638242106,2015-01-08 18:50:07,"08","01","2015"
"513",29668036,"01/08/2015 06:50:07 PM","04/28/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11222","BROOKLYN",40.7269789388512,-73.9470935744006,2015-01-08 18:50:07,"08","01","2015"
"514",29666146,"01/08/2015 06:50:00 PM","01/16/2015 11:35:00 AM","DEP","Water System","Leak (Use Comments) (WA2)","10028","MANHATTAN",40.7766220749565,-73.9576945777144,2015-01-08 18:50:00,"08","01","2015"
"515",29673715,"01/08/2015 06:49:43 PM","06/19/2015 12:00:00 AM","DOB","General Construction/Plumbing","Cons - Contrary/Beyond Approved Plans/Permits","11231","BROOKLYN",40.6801320362494,-73.9900599740538,2015-01-08 18:49:43,"08","01","2015"
"516",29670996,"01/08/2015 06:49:00 PM","01/12/2015 09:29:00 AM","DOT","Street Light Condition","Street Light Cycling","11370","QUEENS",40.7670567512494,-73.8969321015055,2015-01-08 18:49:00,"08","01","2015"
"517",29673755,"01/08/2015 06:48:36 PM","01/08/2015 09:01:22 PM","NYPD","Illegal Parking","Posted Parking Sign Violation","10306","STATEN ISLAND",40.5747715599432,-74.1029007738081,2015-01-08 18:48:36,"08","01","2015"
"518",29666184,"01/08/2015 06:48:00 PM","01/08/2015 08:35:00 PM","DEP","Sewer","Sewer Backup (Use Comments) (SA)","11236","BROOKLYN",40.6321627586272,-73.9070156776728,2015-01-08 18:48:00,"08","01","2015"
"519",29670003,"01/08/2015 06:47:58 PM","06/09/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","10014","MANHATTAN",40.7344513142197,-74.0023381891927,2015-01-08 18:47:58,"08","01","2015"
"520",29670714,"01/08/2015 06:47:20 PM","01/08/2015 10:50:58 PM","NYPD","Illegal Parking","Double Parked Blocking Traffic","10307","STATEN ISLAND",40.5171861405521,-74.2414645464329,2015-01-08 18:47:20,"08","01","2015"
"521",29672526,"01/08/2015 06:46:22 PM","01/09/2015 01:34:47 AM","NYPD","Noise - Street/Sidewalk","Loud Talking","10017","MANHATTAN",40.7531040246863,-73.9720962923121,2015-01-08 18:46:22,"08","01","2015"
"522",29665786,"01/08/2015 06:45:56 PM","01/11/2015 12:00:00 AM","DOB","General Construction/Plumbing","Cons - Contrary/Beyond Approved Plans/Permits","10032","MANHATTAN",40.836501854195,-73.9409460493456,2015-01-08 18:45:56,"08","01","2015"
"523",29666611,"01/08/2015 06:45:23 PM","01/08/2015 07:08:20 PM","NYPD","Blocked Driveway","No Access","11103","QUEENS",40.7636368396577,-73.9174199654856,2015-01-08 18:45:23,"08","01","2015"
"524",29671289,"01/08/2015 06:45:21 PM","01/13/2015 08:10:08 AM","DOT","Broken Muni Meter","Out of Order","10463","BRONX",40.8858456562394,-73.9070008172383,2015-01-08 18:45:21,"08","01","2015"
"525",29669537,"01/08/2015 06:44:51 PM","01/08/2015 06:44:57 PM","HRA","Benefit Card Replacement","Food Stamp","","Unspecified",NA,NA,2015-01-08 18:44:51,"08","01","2015"
"526",29673945,"01/08/2015 06:43:33 PM","01/09/2015 01:34:45 AM","NYPD","Illegal Parking","Unauthorized Bus Layover","10017","MANHATTAN",40.7531699369584,-73.9722550752565,2015-01-08 18:43:33,"08","01","2015"
"527",29666402,"01/08/2015 06:43:00 PM","01/09/2015 11:00:00 AM","DEP","Water System","NO WATER - WNW","11360","QUEENS",40.7774240925374,-73.7727673981639,2015-01-08 18:43:00,"08","01","2015"
"528",29663802,"01/08/2015 06:42:00 PM","04/23/2015 10:34:00 AM","DOT","Street Light Condition","Street Light Out","11215","BROOKLYN",40.6584835148379,-73.9856372328799,2015-01-08 18:42:00,"08","01","2015"
"529",29671310,"01/08/2015 06:41:58 PM","01/08/2015 06:42:54 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 18:41:58,"08","01","2015"
"530",29667818,"01/08/2015 06:41:53 PM","01/09/2015 01:33:43 AM","NYPD","Noise - Street/Sidewalk","Loud Music/Party","10017","MANHATTAN",40.7531699369584,-73.9722550752565,2015-01-08 18:41:53,"08","01","2015"
"531",29674607,"01/08/2015 06:41:26 PM","02/11/2015 02:32:33 PM","TLC","Taxi Complaint","Driver Complaint","10011","MANHATTAN",40.7329279994733,-74.000064948215,2015-01-08 18:41:26,"08","01","2015"
"532",29672820,"01/08/2015 06:41:10 PM","01/16/2015 12:00:00 AM","DOB","Building/Use","Illegal Conversion Of Residential Building/Space","11385","QUEENS",40.6948673228054,-73.8974007093703,2015-01-08 18:41:10,"08","01","2015"
"533",29673015,"01/08/2015 06:39:26 PM","01/08/2015 10:24:44 PM","NYPD","Blocked Driveway","Partial Access","11368","QUEENS",40.754044466819,-73.8678967158774,2015-01-08 18:39:26,"08","01","2015"
"534",29669054,"01/08/2015 06:38:21 PM","01/09/2015 12:39:59 AM","NYPD","Noise - Commercial","Loud Music/Party","10011","MANHATTAN",40.7387578550607,-74.0001948616934,2015-01-08 18:38:21,"08","01","2015"
"535",29668415,"01/08/2015 06:38:12 PM","","CHALL","Opinion for the Mayor","HOUSING","","Unspecified",NA,NA,2015-01-08 18:38:12,"08","01","2015"
"536",29667615,"01/08/2015 06:38:00 PM","01/08/2015 11:15:00 PM","DEP","Water System","Hydrant Leaking (WC1)","11212","BROOKLYN",40.6585690833743,-73.908871083174,2015-01-08 18:38:00,"08","01","2015"
"537",29666046,"01/08/2015 06:38:00 PM","01/08/2015 06:38:00 PM","DEP","Water System","Hydrant Running (WC3)","11212","BROOKLYN",40.6591099046368,-73.908996492892,2015-01-08 18:38:00,"08","01","2015"
"538",29671210,"01/08/2015 06:37:48 PM","01/13/2015 11:25:09 AM","DOT","Broken Muni Meter","Coin or Card Did Not Register","10024","MANHATTAN",40.784214504357,-73.9797169372062,2015-01-08 18:37:48,"08","01","2015"
"539",29668334,"01/08/2015 06:37:41 PM","01/13/2015 10:18:44 AM","DOT","Broken Muni Meter","Timer Defect - Fast/Fail","10023","MANHATTAN",40.7742266478572,-73.9811136215193,2015-01-08 18:37:41,"08","01","2015"
"540",29666308,"01/08/2015 06:36:12 PM","01/09/2015 03:42:13 PM","DOF","SCRIE","Rent Discrepancy","10458","BRONX",NA,NA,2015-01-08 18:36:12,"08","01","2015"
"541",29669386,"01/08/2015 06:36:00 PM","01/08/2015 08:10:00 PM","DEP","Sewer","Manhole Cover Missing (Emergency) (SA3)","10453","BRONX",40.8518022063184,-73.909217227148,2015-01-08 18:36:00,"08","01","2015"
"542",29668078,"01/08/2015 06:34:00 PM","01/09/2015 10:30:00 PM","DEP","Water System","NO WATER - WNW","11379","QUEENS",40.7150709494603,-73.8771652877342,2015-01-08 18:34:00,"08","01","2015"
"543",29666680,"01/08/2015 06:33:00 PM","01/08/2015 07:44:46 PM","NYPD","Blocked Driveway","No Access","11203","BROOKLYN",40.6535170862951,-73.9257372192409,2015-01-08 18:33:00,"08","01","2015"
"544",29663131,"01/08/2015 06:32:37 PM","01/13/2015 09:44:23 AM","DOT","Broken Muni Meter","Coin or Card Did Not Register","11354","QUEENS",40.7643879852311,-73.8255568255212,2015-01-08 18:32:37,"08","01","2015"
"545",29674504,"01/08/2015 06:32:04 PM","01/08/2015 11:22:47 PM","NYPD","Blocked Driveway","Partial Access","11223","BROOKLYN",40.6028771575094,-73.9626446917854,2015-01-08 18:32:04,"08","01","2015"
"546",29664562,"01/08/2015 06:32:00 PM","01/12/2015 12:25:00 PM","DEP","Water System","Hydrant Leaking (WC1)","11364","QUEENS",40.7335093147491,-73.7598804454458,2015-01-08 18:32:00,"08","01","2015"
"547",29663565,"01/08/2015 06:31:45 PM","01/08/2015 09:38:51 PM","NYPD","Noise - Vehicle","Engine Idling","11218","BROOKLYN",40.6506300081848,-73.9809143635959,2015-01-08 18:31:45,"08","01","2015"
"548",29666441,"01/08/2015 06:30:29 PM","07/22/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11216","BROOKLYN",40.6859801076952,-73.9527473810817,2015-01-08 18:30:29,"08","01","2015"
"549",29668354,"01/08/2015 06:30:12 PM","01/13/2015 03:38:43 PM","DOT","Street Condition","Failed Street Repair","11222","BROOKLYN",40.7304340795745,-73.9593583699823,2015-01-08 18:30:12,"08","01","2015"
"550",29673034,"01/08/2015 06:28:47 PM","01/08/2015 07:47:54 PM","NYPD","Blocked Driveway","No Access","11218","BROOKLYN",40.6365648343461,-73.9761191586026,2015-01-08 18:28:47,"08","01","2015"
"551",29666219,"01/08/2015 06:28:33 PM","01/16/2015 06:55:59 AM","DOT","Street Sign - Missing","Street Cleaning - ASP","11211","BROOKLYN",40.7153023442008,-73.9596922518932,2015-01-08 18:28:33,"08","01","2015"
"552",29662828,"01/08/2015 06:28:30 PM","01/08/2015 06:29:31 PM","DHS","Homeless Person Assistance","No Status Call","10017","MANHATTAN",40.7510818603191,-73.9752191125866,2015-01-08 18:28:30,"08","01","2015"
"553",29670797,"01/08/2015 06:28:25 PM","01/08/2015 09:29:24 PM","NYPD","Illegal Parking","Commercial Overnight Parking","11218","BROOKLYN",40.6507147272747,-73.9788061234087,2015-01-08 18:28:25,"08","01","2015"
"554",29667726,"01/08/2015 06:26:00 PM","01/15/2015 08:35:00 AM","DEP","Water System","Dirty Water (WE)","11223","BROOKLYN",40.6061627039295,-73.9627220838651,2015-01-08 18:26:00,"08","01","2015"
"555",29664940,"01/08/2015 06:25:19 PM","","DOHMH","Non-Residential Heat","Inadequate or No Heat","10003","MANHATTAN",40.7350296211194,-73.9859274428493,2015-01-08 18:25:19,"08","01","2015"
"556",29670944,"01/08/2015 06:24:45 PM","01/09/2015 02:57:29 AM","DOT","Highway Condition","Pothole - Highway","11378","QUEENS",40.7322286985601,-73.9255123866126,2015-01-08 18:24:45,"08","01","2015"
"557",29671237,"01/08/2015 06:23:57 PM","01/08/2015 08:56:11 PM","NYPD","Blocked Driveway","No Access","10025","MANHATTAN",40.8040410524926,-73.9630952851212,2015-01-08 18:23:57,"08","01","2015"
"558",29666927,"01/08/2015 06:23:39 PM","","CHALL","Opinion for the Mayor","HOUSING","","Unspecified",NA,NA,2015-01-08 18:23:39,"08","01","2015"
"559",29669769,"01/08/2015 06:23:22 PM","01/09/2015 02:53:19 AM","DOT","Highway Condition","Crash Cushion Defect","10004","MANHATTAN",40.7015135980192,-74.0119664794935,2015-01-08 18:23:22,"08","01","2015"
"560",29669397,"01/08/2015 06:22:00 PM","01/08/2015 08:15:00 PM","DEP","Water Conservation","Water Meter Broken/Leaking - Private Residence (CMR)","10314","STATEN ISLAND",40.6163759909007,-74.1310996401192,2015-01-08 18:22:00,"08","01","2015"
"561",29667676,"01/08/2015 06:21:56 PM","01/08/2015 06:22:02 PM","DHS","Homeless Person Assistance","No Status Call","10001","MANHATTAN",40.7456573786306,-73.9865964577351,2015-01-08 18:21:56,"08","01","2015"
"562",29663375,"01/08/2015 06:21:24 PM","01/08/2015 09:26:16 PM","NYPD","Blocked Driveway","No Access","11419","QUEENS",40.6828326442775,-73.8272448318005,2015-01-08 18:21:24,"08","01","2015"
"563",29670843,"01/08/2015 06:21:00 PM","01/08/2015 07:55:00 PM","DEP","Sewer","Sewer Backup (Use Comments) (SA)","11226","BROOKLYN",40.6353174374712,-73.9613727036809,2015-01-08 18:21:00,"08","01","2015"
"564",29667893,"01/08/2015 06:21:00 PM","01/09/2015 11:50:00 PM","DOT","Street Light Condition","Street Light Out","10465","BRONX",40.829484785619,-73.8149612749393,2015-01-08 18:21:00,"08","01","2015"
"565",29674076,"01/08/2015 06:20:00 PM","01/08/2015 08:40:00 PM","DEP","Sewer","Sewer Backup (Use Comments) (SA)","10451","BRONX",40.8253605717426,-73.9177480481455,2015-01-08 18:20:00,"08","01","2015"
"566",29665021,"01/08/2015 06:19:42 PM","01/08/2015 06:19:42 PM","DOB","Building/Use","Illegal Conversion Of Residential Building/Space","11368","QUEENS",40.7559229898353,-73.8641355175597,2015-01-08 18:19:42,"08","01","2015"
"567",29664280,"01/08/2015 06:19:34 PM","01/08/2015 10:55:16 PM","NYPD","Animal Abuse","Chained","11357","QUEENS",40.7931548108649,-73.8232242567731,2015-01-08 18:19:34,"08","01","2015"
"568",29668479,"01/08/2015 06:19:00 PM","01/09/2015 10:39:00 AM","DOT","Street Light Condition","Street Light Out","","BROOKLYN",NA,NA,2015-01-08 18:19:00,"08","01","2015"
"569",29668411,"01/08/2015 06:18:54 PM","01/12/2015 12:42:34 PM","DOT","Street Condition","Defective Hardware","11215","BROOKLYN",40.6658622605351,-73.994809367,2015-01-08 18:18:54,"08","01","2015"
"570",29672212,"01/08/2015 06:18:00 PM","01/13/2015 12:00:00 PM","DEP","Water System","Hydrant Leaking (WC1)","11427","QUEENS",40.7327482903537,-73.7595331887342,2015-01-08 18:18:00,"08","01","2015"
"571",29668192,"01/08/2015 06:17:18 PM","01/13/2015 11:01:16 AM","DOT","Street Condition","Cave-in","11373","QUEENS",40.7345318752744,-73.8885245003941,2015-01-08 18:17:18,"08","01","2015"
"572",29670669,"01/08/2015 06:16:10 PM","01/08/2015 07:44:45 PM","NYPD","Animal Abuse","Neglected","11226","BROOKLYN",40.6394645160573,-73.9531910828685,2015-01-08 18:16:10,"08","01","2015"
"573",29673025,"01/08/2015 06:15:46 PM","01/08/2015 07:56:09 PM","NYPD","Blocked Driveway","No Access","11385","QUEENS",40.693664220068,-73.902692726521,2015-01-08 18:15:46,"08","01","2015"
"574",29662818,"01/08/2015 06:15:24 PM","01/08/2015 06:15:51 PM","DHS","Homeless Person Assistance","No Status Call","11201","BROOKLYN",40.6949596023608,-73.994872012937,2015-01-08 18:15:24,"08","01","2015"
"575",29670730,"01/08/2015 06:15:00 PM","01/08/2015 07:30:00 PM","DEP","Hazardous Materials","Chemical Odor (HD1)","11375","QUEENS",40.7096599712144,-73.8550284085844,2015-01-08 18:15:00,"08","01","2015"
"576",29664480,"01/08/2015 06:15:00 PM","01/09/2015 11:23:00 AM","DEP","Noise","Noise, Barking Dog (NR5)","10039","MANHATTAN",40.8218047881525,-73.9374110728498,2015-01-08 18:15:00,"08","01","2015"
"577",29672488,"01/08/2015 06:14:11 PM","01/08/2015 06:23:41 PM","NYPD","Animal Abuse","Neglected","11207","BROOKLYN",40.6665505357555,-73.8955229896812,2015-01-08 18:14:11,"08","01","2015"
"578",29670836,"01/08/2015 06:14:00 PM","01/08/2015 06:17:00 PM","DEP","Sewer","Manhole Overflow (Use Comments) (SA1)","11373","QUEENS",40.7345318752744,-73.8885245003941,2015-01-08 18:14:00,"08","01","2015"
"579",29664640,"01/08/2015 06:13:50 PM","01/09/2015 09:00:00 AM","DOT","Street Condition","Pothole","10310","STATEN ISLAND",40.6376309104384,-74.1051127149394,2015-01-08 18:13:50,"08","01","2015"
"580",29671376,"01/08/2015 06:13:02 PM","","CHALL","Opinion for the Mayor","PUBLICSAFETY","","Unspecified",NA,NA,2015-01-08 18:13:02,"08","01","2015"
"581",29671218,"01/08/2015 06:12:58 PM","01/16/2015 05:26:53 AM","DOT","Broken Muni Meter","Out of Order","11217","BROOKLYN",40.6858851728326,-73.9733755948266,2015-01-08 18:12:58,"08","01","2015"
"582",29674196,"01/08/2015 06:11:24 PM","01/08/2015 06:11:41 PM","HRA","Benefit Card Replacement","Food Stamp","","Unspecified",NA,NA,2015-01-08 18:11:24,"08","01","2015"
"583",29670914,"01/08/2015 06:11:13 PM","","DOHMH","Indoor Air Quality","Chemical Vapors/Gases/Odors","11229","BROOKLYN",40.6055004746885,-73.9605256316039,2015-01-08 18:11:13,"08","01","2015"
"584",29671317,"01/08/2015 06:11:06 PM","01/08/2015 11:05:49 PM","NYPD","Blocked Driveway","No Access","11236","BROOKLYN",40.6407209992825,-73.9140589153172,2015-01-08 18:11:06,"08","01","2015"
"585",29672595,"01/08/2015 06:09:56 PM","01/09/2015 02:55:22 AM","DOT","Highway Condition","Pothole - Highway","10021","MANHATTAN",40.7697480372995,-73.9480235290934,2015-01-08 18:09:56,"08","01","2015"
"586",29669312,"01/08/2015 06:09:00 PM","01/13/2015 11:02:00 AM","DOT","Street Light Condition","Street Light Out","11235","BROOKLYN",40.5775009378305,-73.9472623772635,2015-01-08 18:09:00,"08","01","2015"
"587",29669446,"01/08/2015 06:08:54 PM","01/16/2015 05:26:52 AM","DOT","Broken Muni Meter","Coin or Card Did Not Register","11217","BROOKLYN",40.6858851728326,-73.9733755948266,2015-01-08 18:08:54,"08","01","2015"
"588",29669654,"01/08/2015 06:08:49 PM","03/16/2015 12:00:00 AM","DOB","Boilers","Boiler - Defective/Inoperative/No Permit","11206","BROOKLYN",40.7059354207894,-73.9425441000429,2015-01-08 18:08:49,"08","01","2015"
"589",29666755,"01/08/2015 06:08:02 PM","01/12/2015 03:33:34 PM","DCA","Consumer Complaint","Unlicensed","11214","BROOKLYN",40.5908660451789,-73.9897564124804,2015-01-08 18:08:02,"08","01","2015"
"590",29666105,"01/08/2015 06:07:09 PM","01/08/2015 06:36:17 PM","NYPD","Illegal Parking","Commercial Overnight Parking","11214","BROOKLYN",40.5956421707712,-73.9919557780821,2015-01-08 18:07:09,"08","01","2015"
"591",29671435,"01/08/2015 06:06:23 PM","01/14/2015 12:00:00 AM","DOB","Electrical","Electrical Wiring Defective/Exposed","11430","QUEENS",40.6661976972284,-73.8072461606147,2015-01-08 18:06:23,"08","01","2015"
"592",29673069,"01/08/2015 06:06:19 PM","03/17/2016 12:00:00 AM","DOB","Plumbing","Plumbing-Defective/Leaking/Not Maintained","11208","BROOKLYN",40.6797991137215,-73.8683250086272,2015-01-08 18:06:19,"08","01","2015"
"593",29671284,"01/08/2015 06:06:14 PM","01/12/2015 12:00:00 AM","DOB","Building/Use","Illegal. Commercial Use In Resident Zone","11214","BROOKLYN",40.5908660451789,-73.9897564124804,2015-01-08 18:06:14,"08","01","2015"
"594",29674012,"01/08/2015 06:06:00 PM","01/09/2015 11:06:00 AM","DOT","Street Condition","Pothole","11415","QUEENS",40.7091765766668,-73.8344445724457,2015-01-08 18:06:00,"08","01","2015"
"595",29664846,"01/08/2015 06:05:54 PM","01/08/2015 06:06:34 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 18:05:54,"08","01","2015"
